ID_REF,GSM1178970,GSM1178971,GSM1178972,GSM1178973,GSM1178974,GSM1178975,GSM1178976,GSM1178977,GSM1178978,GSM1178979,GSM1178980,GSM1178981,GSM1178982,GSM1178983,GSM1178984,GSM1178985,GSM1178986,GSM1178987,GSM1178988,GSM1178989,GSM1178990,GSM1178991,GSM1178992,GSM1178993,GSM1178994,GSM1178995,GSM1178996,GSM1178998,GSM1178999,GSM1179001,GSM1179002,GSM1179003,GSM1179004,GSM1179005,GSM1179006,GSM1179007,GSM1179008,GSM1179010,GSM1179012,GSM1179015,GSM1179016,GSM1179017,GSM1179018,GSM1179021,GSM1179024,GSM1179025,GSM1179026,GSM1179027,GSM1179030,GSM1179033,GSM1179035,GSM1179036,GSM1179037,GSM1179038
CYP26A1,6.195558152,4.576679399,5.915369704,4.42427337,6.004372433,5.189369402,5.508214477,7.216331552000001,5.454244214,6.674386126,4.825928967,4.855178663999999,6.429243814,6.283205278,7.145107614,6.733171173,5.125059403,4.416986632,5.380277921,5.955695174,5.44700465,4.975221018,6.80568269,4.9900185,4.4321447460000005,4.398911598,4.722737332,3.877151668,6.026196485,4.933424894,4.510470029,5.170335868,5.464026103999998,5.361172151,5.027334759,4.931310707,5.215399497,3.577123789,5.816029661,7.894803627999999,4.919068825,5.998792955,4.668427038,4.951701722,7.94100169,6.195370304,4.967997869,6.612901882,6.35653161,4.481353481,5.868861654,5.977393069,3.848766468,4.302592143
RASGEF1A,4.818129615,4.704538801,4.447531693999999,4.497223541,5.1855469780000005,4.542416253,4.429180494,4.654433452,4.392930295,4.903769785,4.848711865,4.428080223,4.402765854,4.597667805,4.784515065,4.406618046,4.324452258,4.384009279,4.370867177,4.539852984,4.307928857,4.285556205,4.426834779,4.588160028,4.279587389,4.360161822,4.531768134,4.665900877,4.3627031060000006,4.752872627,4.659091405,4.8750562760000005,4.513515526,4.73794627,5.215236277,4.296633178,4.644987096,4.554394468,4.480709023999999,4.5006771830000005,4.497220501,5.056274312,4.586857997,4.867432962,4.476415472,4.636540412,4.735546,4.5155780860000005,4.545357183999999,4.269449016,4.473282721,4.412302474,4.55908903,4.522077562
FRA10AC1,4.875724566000001,5.518363377000001,4.915587638,5.040116605,5.303271084,5.377288804,5.209255283,5.297801484,5.11999369,5.264152271,4.845607193,5.395783401,5.207526907,5.5227353510000015,5.413324161,5.217516301,5.77658758,5.027161793,5.079171378,5.24806234,5.455031602,5.600117703,5.359308071,5.177912468,5.640742694,5.280734429,5.4005863010000015,5.610075845,4.204947841,5.437074879,5.226375867,4.917474775,4.938736972,5.009733439,5.327629459,5.278903154,5.313417375,5.326974895,5.189127903,6.0088265860000005,6.163108374,5.198548043,5.348353591,4.614626745,5.51994177,5.070473948,4.736881371,4.904250407,4.992356479,5.233171498,5.051300251,5.396216204,5.038827213,5.630179435
ATE1,8.094707175,8.031062588,7.687344856,7.740962036,8.112662723,8.002132301,8.203284187000001,8.055026037000001,8.089772248,7.805619465,7.743955437999999,7.977660564,8.15279035,7.951735759,8.165236646,8.143011904,8.185845644,7.800997304,8.008243226,8.139403152,8.418676943,7.90542041,8.207914342,7.801116847,8.109877809,8.341978371,8.15409767,8.348158148,7.530220061,8.240082059,8.232495435,7.716936005,7.8401463960000015,8.16715261,8.24586279,8.192308723,8.276204254,8.354971608,8.534003746,9.034043896,8.392449382999999,7.446630777,8.026416385,7.699749744,8.234583571,7.942273326,8.139855499,7.804606904,7.944020235,8.069809187999999,7.987540583999999,8.155890541,8.080712473,8.195994897
LMNTD2,3.654519535,3.82037389,4.186449757,4.513430051,4.277066055,4.584600265,4.12338185,4.21888113,4.165393583,3.909136243,5.102562442,4.533008982,4.0949009080000005,4.302915921,3.674418489,4.043811858,4.29889665,3.892411419,4.232471045,4.035704569,4.3079404010000015,4.360657309,4.080880211,4.90458797,4.167012102,3.929110676,3.933479217,4.196884221,4.246906685,3.927819093,3.901135427,4.5426197,4.473975177,3.73666675,4.483213383,3.479559819,3.77264597,3.607138039,4.622081324,4.441272691,3.52515539,4.4231798630000005,4.554093578,4.35898432,4.03920461,4.213692376,4.654228068,4.802110753,4.4969940280000005,4.232471045,4.89577492,4.373511081,4.022497533999998,4.271234184
RASSF7,5.760925672999999,5.417585115,6.246979959,5.993467596,5.93935126,6.178202102999999,5.821628375,6.3169866689999985,5.8458161120000005,6.111106251,6.349752924,5.769649935,5.929620714,5.87444464,5.452407349,5.756902449,5.958268897999999,5.842791909,5.871673177000001,5.658006417,5.701605429,5.85661223,5.747062112999999,6.071792372000001,5.7695402,5.571980657,5.575425817,5.460691879,6.536346044,5.586739313,5.390313984,6.138154622999999,5.718132447,5.741144424,5.808386139,5.454974829,5.753385515,5.829502692,5.238508235,5.52632168,5.744113706,6.540246793,5.586170729,5.939931067000001,5.889250068,5.868361199,5.760200346,6.083348901,5.732726123,5.937652086,5.7327126810000015,5.838054754,5.838561145,5.769458393
KCNC1,5.132379426,5.2230012310000005,5.323026885,5.060594269,5.463808295,5.015273965,5.092030325,4.868275717,5.067064337,5.352645765,5.520442134,5.309936209,5.143295342,5.511458481,4.995217965,5.27819957,4.996038435,5.120453164,5.042495893,5.045837361999999,4.804094564,5.178637204,5.11749916,5.173563748,5.178456608,5.220013279,5.096083605,4.772562018,5.607884885,4.919253597,5.003639776,5.496064716,5.24496931,4.920690737,5.520227007000001,4.767759238,5.012917578,5.12521643,4.822504115,4.772207725,5.571202388,4.801405143,5.156650613,5.478599116,5.03015681,5.118657057,5.0799095460000006,4.948938786,5.326842818,5.065976717,5.092095722,4.999983029,5.285118062,5.206872384
CREB3L1,4.254140202,3.973250691,4.438317453,4.267593787,4.336088927,3.497965962,4.365854603,4.086939022,4.274600179,4.212334633,4.713520979,4.153283246,4.6780820180000005,4.175637479,4.29569942,4.025094997,4.1532795060000005,3.931039991000001,3.932110744,4.029856522,3.771800058,4.079021073,3.535083817,4.1246288710000005,3.899798659,4.162697579,4.249968179,4.609204926,4.39111348,4.819326345,4.932631194,4.681921273,4.185069443,4.100063078,4.146347207,4.034473589,4.415132154,4.2806204260000005,4.183404837,4.07720535,4.058244786,4.408752468,4.450476227,4.449205674,4.010081826,4.73025895,4.556208964,4.213401675,4.316668173,4.455650831,4.41116857,4.154597513,4.1764665989999985,4.494632071
TTC9C,5.440909867,5.5639275370000005,5.355907173,5.93635508,5.266307969,6.1190830720000005,5.761894105,5.751926884,5.417791755,5.94015557,6.080694287999999,5.354571583999999,5.795813857000001,5.464376603,5.738069508,5.8243907089999984,5.558829154,5.672382702999999,5.596101357,5.70265,5.835557743,6.019002597,5.756388086,5.9278475760000005,5.60886281,5.667014904,5.580571771000002,5.465505474,5.79790941,5.680056948,5.422506038,5.3950406960000015,5.2381933830000005,5.619981194,5.458116872000001,5.91427673,5.738746366,5.751129491,5.309510372,5.38604564,5.747727846,5.962998136,5.871877027000001,5.7239871939999984,5.4341608610000005,5.9130357170000005,5.930835609,6.015233283,5.472498384,5.750726632999999,5.911329721,5.574837239,5.754532897000001,5.685157131
NPAS4,3.329690191,3.300390505,3.324001705,3.197781699,3.606355282,3.159971347,3.268868346,3.222894958,3.757668749,3.42300346,3.4633992910000004,3.560794575,3.6722087,3.823753503,3.232521407,3.393496095,3.317557716,3.516890475,3.710416763,3.386285542,3.530717414,3.246984266,3.358944525,3.279498256,3.600218656,3.230518427,3.342714356,3.413825487,3.809114701,3.048121933,3.4706507560000004,3.823251212,3.536290124,3.647372346,3.830809526,3.027803994,3.4303767410000003,3.522042888,3.489528677,3.648530712,4.590286938,4.074372037,3.777468022,3.635312276,3.716555149,3.447549763,3.98721915,3.432511253,3.4794356910000004,3.595596346,3.615984164,3.321848153,3.284808524,3.448868903
KDM2A,7.804405085,7.51886827,7.528758757,7.767028666,6.956114697,7.873755422,7.613137254,7.80751928,7.447106615,7.326420107000001,7.8559214860000015,7.591132771,7.556047464,7.386178902,7.730935898999999,7.5973765160000015,7.528170465,7.349930027,7.639156624,7.542411757999999,7.641049007999999,7.738123673,7.374569516,7.926498127,7.20115166,7.505788112,7.370390306,7.342819841,7.642304763999999,7.589810486,7.365281372999999,7.588856557000001,7.649236951000002,7.74209984,7.551638923,7.609840771,7.5099923089999985,7.4952906289999985,7.658592801,7.351464132,7.473968877999999,7.629175837999999,7.670025475,7.589715929,7.478623859,7.859170578,7.604005148,7.774921851,7.4272431239999985,7.67749658,7.533806267,7.804069165,7.58524792,7.780583008
RAB39A,3.655262996,3.90384809,3.657137763,3.942394831,4.165418555,3.961519159,4.527294421000001,3.3625834360000004,3.5584505230000003,4.1972997,3.733746438,4.112863654,3.89687651,3.801586341,3.998531421,4.061881929,3.885523623,3.677139084,3.942135778,3.760427031,3.798918608,3.946091088,3.763104172,3.899371261,3.525809572,4.209829609,4.012514493,3.706094728,3.945466133,3.136212043,3.958731223,4.298840985,3.991361265,4.034386917,4.114682379,4.641073192,3.855234221,3.997355845,4.327029649,3.452125094,3.693869309,3.690583383,3.90132222,3.793888816,3.46213471,4.297429406,3.447539719,3.744241016,3.610930785,4.141604269,3.886786395,4.070285054,3.933949066,3.966736766
SIK2,9.401494461,8.567099395,8.941750149,8.60773303,8.255946756,8.626691603,8.965902804,8.849346925,9.011300692,8.864419638,8.870946083,8.703093317,8.887368588,8.834868199,9.030988093,9.174144402000001,8.114019981,8.742057968,8.738311956,9.162689203,8.983766626,8.431305976,8.328905142,8.904644271,8.776328657999999,8.52905132,8.456907863,8.541226852000001,8.477848111,8.405665359,8.626691603,8.398732782,8.854121124,8.480135134,8.341306971,8.438146022,8.471307213,7.457008426,8.943826689,8.812358168,8.668627872,8.028005239,8.407552321,8.626691603,8.564255396,9.141172376,8.241042107,8.393375657,8.655929164,8.439385995,8.805404951,8.570290721000001,8.500543013,8.715631776
UBASH3B,4.868369553,4.863038365,4.682773506,4.291724055,4.886149666000001,4.508621843,5.170652176,4.552013903,4.264847876,4.534947697,4.622666119,4.2589325439999985,4.481553634,5.006254081,5.233778577,4.97149919,4.720160195,4.7785525280000005,4.964981582,5.284629463,4.579162785,4.5537557999999985,5.308050789,4.53126841,4.789601031,4.664586806,4.595390256,4.562785647,4.824061477,4.560140504,4.793233212,4.492290681,5.243640528999999,4.711526604,4.582931274,4.915118799,4.906700902,5.666445565,4.828828259,5.298393009,4.947891097,5.081932644,4.583813944,4.434484736,4.320183326,5.006856442,4.829321472,4.411908607,4.8830487510000005,4.816435977,5.643730597,4.969292889,5.167846345,4.553923295
NRGN,5.119709382,4.782093583,5.157635293,5.101476877,5.653113563,4.760970919,5.103902386000001,5.139960523,4.482314798,4.904129644,5.2458307999999985,5.224313287,5.040827006000001,5.178996136,5.029842523,5.232476119,5.452062507000001,4.979852657,5.084171692,5.1969636,4.779925356000001,5.18945018,4.317982504,5.549581991,4.992308537,4.938589174,5.044368468,4.662409466000001,5.518648309,4.728425158,4.720798595,5.217157602,4.916318641,4.855566495,4.986204245,4.800533361,4.159139947,4.89804042,4.992628617,4.549192425,4.912421042,4.824213168,4.7642225080000005,5.495448876,4.288341234,5.250712209,4.631380305,4.967551683,5.042804461,4.50326545,5.127144569,4.714183775,4.977264797,5.0140145380000005
