ID_REF,GSM1178970,GSM1178971,GSM1178972,GSM1178973,GSM1178974,GSM1178975,GSM1178976,GSM1178977,GSM1178978,GSM1178979,GSM1178980,GSM1178981,GSM1178982,GSM1178983,GSM1178984,GSM1178985,GSM1178986,GSM1178987,GSM1178988,GSM1178989,GSM1178990,GSM1178991,GSM1178992,GSM1178993,GSM1178994,GSM1178995,GSM1178996,GSM1178998,GSM1178999,GSM1179001,GSM1179002,GSM1179003,GSM1179004,GSM1179005,GSM1179006,GSM1179007,GSM1179008,GSM1179010,GSM1179012,GSM1179015,GSM1179016,GSM1179017,GSM1179018,GSM1179021,GSM1179024,GSM1179025,GSM1179026,GSM1179027,GSM1179030,GSM1179033,GSM1179035,GSM1179036,GSM1179037,GSM1179038
IL17D,4.662107116,4.433143703,5.186263314,4.910241363,4.947441094,4.594379638,5.093464242,4.391442245,4.650125797,4.987280477,5.538596168,4.817794803,4.756657335,5.175914059,4.724355138,5.1659333,5.14413863,4.394501523,4.892463057,4.695550167,4.620296864,4.348916366,4.258643998,4.48569968,4.65479019,4.638043954,4.63434313,4.119189735,5.407907186,4.619709358,4.289046683,5.098149728,4.397944988,4.514294565,4.94167709,4.211707034,4.366188399,4.700960406,4.593576833,4.232507149,4.197592098,4.455250416,5.025091118,5.110263809,4.560761812,5.011811296,4.547762523,4.562836324,4.959677727,4.682370004,4.91214213,4.81426856,4.214456012,4.86202863
WASF3,7.347828118,7.381177991,6.404862944,6.473586641,6.374613446,7.112462902,7.454009334,7.241964614,6.653244687,6.24553865,7.292898316,6.701674675,7.428632015,7.824433002,7.685926307,6.879632191,6.991341142,7.231581125,7.625951711,7.124407897,7.196517099,7.241359215,6.380902771,6.390816933,7.369027923,7.26845385,7.161907798,6.89044163,7.789003009,7.06228844,7.198600712,6.383740559,6.7621704,7.184988681,7.385377898,7.76263782,6.553000691,7.035403883,7.081256429,7.483183686,7.627923586,6.367309356,6.699936732,6.299415996,7.899142808,6.961336077,6.756928316,7.406668949,7.246826598,7.040266856,6.821863917,7.412115038,7.367531162,7.229149113
POLR1D,7.812117756,7.840824191,7.531102601,7.777731778,7.669038405,7.831403782,7.665884383,7.831186048,7.641123815,7.81008071,7.747579191,7.747208662,7.652550657,7.513761876,7.928317913,7.722483147,7.856665271,7.538574385,7.702347795,7.769312198,7.640480845,7.725900941,7.634636772,7.304740338,7.584608465,7.568650588,7.658139773,7.708853215,7.465324709,7.727046998,7.758359296,7.381044108,7.753130888,7.949294735,7.364172338,7.661371372,7.691998638,7.484750612,7.465334105,7.715130752,7.696632966,7.484359843,7.571180851,7.55583003,7.618918754,8.040871011,7.566539832,7.500228917,7.581469201,7.44371553,7.341867852,7.427883792,7.515894923,7.538503358
GSX1,5.365176089,5.195234534,5.260839413,5.272301239,5.736761165,5.179269431,5.524452093,5.080646246,5.121128267,5.958167194,5.09712218,5.295460556,5.271879617,5.665652634,4.998641309,5.372414873,5.000511603,4.839716277,5.076908909,5.655378083,4.790543068,4.822431771,4.904267262,4.838418017,5.236907276,4.87376928,5.266202058,4.98204881,5.302403572,4.909273128,5.077522721,5.572592147,4.980882705,4.882106634,5.410435112,4.753019468,4.898849646,4.934226262,4.536199254,4.923599037,5.209748749,5.560979721,5.43458697,5.068734164,4.770736614,5.114928595,4.65390137,5.144006183,5.436727953,5.084312496,5.113971978,5.099058037,4.961896466,5.135705467
POMP,8.486508835,8.429808094,8.27368694,8.245723944,8.806923172,8.039771472,8.337638555,8.334919506,8.324256323,7.932492448,7.624234281,8.407456769,8.230091642,7.828208876,8.509954071,8.302581772,8.061171735,8.293720311,8.304916661,8.210129716,8.154385353,8.074783125,8.372885336,7.816142311,8.38447891,8.303746225,8.243224097,8.221735901,7.489310847,8.409659017,8.340502909,8.146750888,8.097353708,8.462509764,8.365846507,8.525850478,8.461501125,8.538033113,8.066504994,8.134630732,8.217496694,7.929742884,8.249273975,7.828200159,8.21547741,8.320958837,8.103511711,7.915639671,7.8893676,8.336797595,7.866544894,8.075636667,8.168138268,8.031201375
MTUS2,4.845704085,5.067400681,4.551365213,4.905158739,4.869334498,5.292272469,6.272297415,4.732664422,5.072812887,5.230427207,4.773755878,5.282746975,4.995610378,4.827066367,4.865482375,5.702852949,4.93567044,4.81867909,5.549296482,4.716074303,6.531649073,5.792160404,5.079532195,5.745994866,5.495247471,5.72115496,5.288399149,5.251038113,5.321158777,4.202871778,5.253910204,5.161211606,5.22943961,4.830886644,5.362797556,4.71910464,4.421534892,5.273450319,4.930020519,5.305939801,4.781712312,5.305898932,5.827891311,4.708731698,5.505996927,5.239322329,4.831425716,5.417875559,4.926937263,5.023618877,5.113227126,5.154780809,5.8587425,4.774650838
PDS5B,6.748295615,7.180450749,6.555931123,6.629414564,6.773504094,6.643068677,6.93678932,6.775069751,7.184086752,6.494204016,6.095195489,7.106650499,6.822854826,6.864981873,7.191504221,7.032586405,6.813691145,6.786937457,6.672503499,6.798105165,7.018275548,6.587705842,6.899516287,6.170228495,7.158638825,7.003560629,7.00310692,7.535714614,6.121679424,7.232479986,7.006925181,6.377706063,6.729986841,6.928336626,6.927349622,7.256690449,6.925215584,6.675928021,7.297205465,7.351624009,7.159974065,6.118701467,6.756780488,6.159381165,7.172027595,6.302095916,6.786072916,6.179561566,6.674895431,6.932919507,6.707490283,7.113982183,6.776389442,6.581200649
KL,3.818968345,3.973520138,3.443608357,3.990061255,3.933250399,3.006215258,5.451316787,3.73862704,4.735550246,3.901817232,3.402059426,5.553750708,4.283900173,5.366557714,4.813669978,4.056195883,3.727051152,4.071518911,3.887269138,4.605869594,3.703865155,3.248448369,3.997711189,4.555463167,3.906782322,3.63779259,4.198648346,4.495930966,4.074068709,4.047464152,3.795969716,4.015838196,4.094837532,3.490226516,5.029166941,5.601590052,3.686535969,3.91087039,4.746598029,5.019624017,4.337559206,4.102156817,4.041789594,4.022710347,3.577620291,4.609343469,4.452723178,3.427150601,4.281135897,4.051829163,3.855517816,4.536925922,3.66073121,3.794068734
RFXAP,4.168084751,5.143889998,4.270496654,4.696894672,4.127392702,4.697125077,4.317228271,4.295653065,4.894868119,4.473185693,4.473544601,4.484895056,4.685704714,4.439415303,4.602189314,4.653696558,5.524195154,4.192198744,4.532067099,4.307497159,4.712702448,4.761511962,4.752868708,4.693312744,4.43186319,4.49600658,4.972521831,4.909441112,4.775417,4.824577597,4.634195003,4.910308104,4.339970163,4.963904275,4.801903437,4.790756038,4.791391292,4.839343847,4.802373671,4.472672527,4.629642349,4.83849167,4.51724986,4.583132667,5.072182691,4.55232336,4.746575306,4.836718058,4.5448101,4.627325469,4.499980463,4.528405575,4.657226625,4.412236706
SLC25A15,9.352666469,8.813283497,10.12482181,8.774824541,8.816030823,8.875076081,8.364103297,9.277610625,9.733532684,9.225943495,9.010274005,9.018174172,8.950510546,9.143930748,8.459511639,8.736877445,8.771732964,9.575705838,8.818999143,9.778889805,8.515010508,8.598376697,8.540882052,9.279110187,10.09871329,8.390899152,8.896254568,8.840517302,9.135019237,9.026722434,8.834539308,8.285148609,8.939996101,8.355600148,8.459108249,8.396421822,8.946023443,6.773779237,8.732609476,7.80350087,9.294748214,8.147767921,8.355047735,8.587882672,8.962547612,9.257681028,9.05761553,8.976305485,9.475566587,8.606071646,8.921698418,8.83682745,8.235478793,8.451451542
WBP4,5.52694236,5.754617412,5.771958267,5.689153664,5.374152925,5.679429809,5.089735692,5.709391914,5.819645641,5.541284968,5.23105335,5.422308157,5.355847761,5.179526923,5.686928935,5.477160459,5.584393975,5.704661158,5.17072307,5.488143032,6.01245465,6.128177179,5.716234875,5.361130476,5.885505335,5.71310163,5.50640016,5.728955263,5.072024528,5.536882212,5.674338799,5.286352023,5.428591709,5.74696105,5.448244124,5.704001178,5.892656668,5.494365382,5.582728743,4.941313035,5.45154457,5.548473296,5.473501938,4.952362545,5.940282519,5.428892924,5.440875143,5.189471838,5.357022052,5.632461572,5.265145521,5.57711182,5.685777003,5.39775349
NAA16,5.499459544,5.902642687,5.339745657,5.664421939,4.867736834,5.824169421,5.542751178,5.649286863,6.02516304,5.545716506,5.610337484,6.092008342,5.920041914,5.883202849,5.902388868,5.588491544,5.374205888,5.731002064,5.700027168,5.631260554,5.656740955,6.034857107,5.533695247,5.490128313,6.032744075,5.701437092,5.753894463,6.208308914,5.157408051,6.09541476,5.912506743,5.212875311,5.899457793,5.851077889,5.957577232,5.847681004,5.99023082,6.189056532,5.925889544,5.866306776,5.786325698,5.640021682,5.723369847,4.755452321,5.808248923,4.954227422,5.585126978,5.496301305,5.758434083,5.831486721,5.817103216,5.690561585,5.866397243,5.715019803
SERP2,4.676603168,4.679062203,5.46405488,4.976703966,5.31374292,5.214494797,5.038789751,5.203359664,4.541414942,4.940726777,5.102536683,5.030187401,4.642156102,4.907075799,4.596727413,4.936190992,4.629698001,4.336657623,4.836767364,5.036766043,5.057470383,4.492377257,5.081457081,5.066536536,4.836469626,4.990383651,4.895246861,4.860076974,5.269526196,5.487213511,4.805833752,4.906293755,4.637465576,5.103014402,5.197600281,4.505391707,5.132820064,4.865672014,4.659859847,4.688423157,4.446034823,4.635623851,4.887956164,5.439769682,4.528502755,4.80214166,4.730571624,4.959647391,4.704111183,5.068641317,4.682901113,4.986140045,5.090003472,4.746086275
COG3,7.546214664,7.894154263,7.299991154,7.286973134,7.739734868,7.615492444,7.620658883,7.805570157,8.44987903,7.512915842,7.5540212,7.863910703,7.813257671,7.723557104,7.95384055,7.822476225,7.833839961,8.087523246,7.293613277,7.94934219,7.70549328,7.721222487,7.761879806,7.905143456,8.182362237,7.93279011,7.894391596,8.346619799,7.780727749,7.765679647,7.795713311,7.497996298,7.654450517,7.919191806,7.803549766,7.955205722,7.845450929,7.994686815,7.740418778,7.759701185,7.705689794,7.756281618,7.650042094,7.224824084,7.733197979,7.571602639,7.917255399,7.862802499,7.896567868,7.872552756,7.608779862,7.814844669,7.806452199,7.768525994
ITM2B,10.71399939,10.75678931,10.70300431,10.44045896,10.9492117,10.43032809,10.92533646,10.60885215,10.66580363,10.65072142,10.20219026,10.79134071,10.67481332,10.54503102,10.91789506,10.85087534,10.76097882,10.65197751,10.56575881,10.53823562,10.43589532,10.2249142,10.6126072,10.58123401,10.73761847,10.68136374,10.67459548,10.8988558,9.954979635,10.53712436,10.8706988,10.30438331,10.88896366,10.68949398,10.46959143,10.77910947,10.67779915,10.40058829,10.70309531,10.6415322,10.36227923,9.687816863,10.45755426,10.03152882,10.48110376,10.75837419,10.58152349,10.70188819,10.67794586,10.75354925,10.73219982,10.55524594,10.69763605,10.49376303
RB1,7.416041083,7.695241894,7.35154026,7.100901711,7.946333884,6.782579239,7.822245446,7.247373134,7.53970062,7.047270274,6.820070547,7.499271007,7.526058897,7.152694426,7.756119069,7.642086644,7.354596402,7.645582157,7.393839177,7.611743622,7.546457147,6.818151379,7.506935446,6.931805138,7.655144008,7.663930741,7.533254916,7.995024343,6.296617858,7.55447635,7.787485429,7.32077873,7.558608203,7.684663819,7.468163244,7.716290351,7.572559681,7.907417932,7.885880776,7.92151179,7.410552816,7.086460171,7.333440246,6.021213778,7.450648806,7.319551793,7.496107619,7.547298423,7.344997456,7.637274958,7.520471805,7.467260595,7.498520033,7.364867216
TRIM13,5.363791374,6.342309541,5.190993706,6.132528714,6.004749322,5.863225533,5.945849422,5.74435843,6.27596167,5.703565977,5.841413419,5.846103791,6.096852298,6.044476668,6.013959897,5.688868221,5.841737704,5.481415236,5.535995279,5.457964547,6.148391614,5.811272759,6.005241906,5.79292482,5.744880481,6.101168424,6.098752386,6.409317936,5.439235292,5.885013947,6.118526709,5.47170992,5.688348157,6.089379276,5.810326779,6.191771535,6.040464694,5.953890577,6.213992639,6.128166455,6.034872701,5.659673629,5.656474459,5.58691453,6.463199537,5.508746382,6.08763367,5.642604887,5.777021908,5.738396034,5.696967897,5.784590888,5.788061741,5.827428248
TRIM13,4.741602449,5.756114738,4.566552459,5.668778778,5.409957914,5.309092922,5.654413029,5.33894638,5.826433444,5.271660801,5.169552699,5.498063822,5.53059673,5.468122928,5.44988968,5.220684014,5.119517423,5.029931883,5.181341596,5.519975221,5.697891407,5.331817665,5.551721275,5.237251819,5.460353288,5.654644501,5.070723563,5.715954729,5.126340019,5.355306819,5.595599791,4.945568492,5.476919503,5.504041555,5.470803175,5.83710273,5.605402982,5.230590055,5.562920883,5.708692371,5.55100063,5.408623149,5.008488841,5.257924373,6.110482551,4.808832873,5.439444205,5.005980106,4.976023904,5.25853888,5.289528673,5.397475404,5.337316363,5.719267557
FAM124A,3.669209771,3.714368502,3.293797075,3.970929938,3.826224517,3.953384523,4.370154539,3.748567988,3.814465038,4.237700593,3.613393643,3.903008604,3.779596269,3.703527668,3.350049218,3.814607302,3.689185396,3.899619961,3.7941562,3.792724789,3.875252752,3.895935594,3.709865341,3.889527566,3.750991726,4.145530802,3.978108777,3.954882238,3.930657515,4.139126917,3.592836858,4.162362835,3.706542613,3.640457848,3.826224517,3.826224517,3.525539543,4.411070459,3.665500231,4.086676897,3.831814812,3.994846133,4.1991182,4.141150577,3.493121054,4.147718525,3.723570272,3.85682048,4.037510963,3.848790337,4.086982609,3.676063667,3.442262438,3.724065785
PCDH17,6.138676195,5.182314468,5.746644968,5.062204475,5.926958438,5.177825465,6.515935619,5.361665961,5.112443546,5.382066733,5.579692987,5.806979582,5.807889842,5.319996578,6.364971017,5.849524017,6.027442232,5.536740376,6.521362929,5.943976485,5.61523017,4.86591206,5.694422832,5.094818809,5.203812638,5.996384439,5.359831875,5.933807448,5.690823182,6.140366865,6.156101302,5.922678954,6.358123222,6.150448644,5.966723701,5.805725144,5.466086152,7.305352802,6.141953684,6.783924877,6.336672582,5.904852732,5.860713599,5.54939659,5.391021252,5.806003701,5.588354365,5.00958501,5.616431605,5.955838985,6.547282151,5.248603383,5.728176075,5.708671081
BORA,3.300133037,4.246424397,3.662182961,3.816909831,3.635721462,3.982341944,4.077333827,3.720280095,3.759272293,3.586521388,3.468752562,3.559047136,3.741193914,3.239504134,3.292782039,3.685125212,3.565064255,3.502510472,3.427409673,3.67685766,4.032151996,3.617947861,3.78281756,3.590939025,3.610887152,3.966362295,4.179481691,4.155778676,3.614404339,3.907573215,3.750991725,3.649874126,3.613759647,4.377578941,3.870482079,3.774976992,4.107056782,4.543892634,3.683815431,3.899934431,4.229681789,3.716645661,3.683070387,3.909080763,3.849126727,3.644643484,3.602442806,3.034845514,3.640862876,3.673982038,3.662410163,3.591674252,3.321644779,3.833986286
PIBF1,6.524142365,6.689803352,6.043678235,6.28122128,6.062209882,6.307339115,5.836784922,6.549373758,6.771801759,6.07033753,5.686179905,6.506664564,6.48737034,6.436472492,6.433693943,6.196941011,6.666092407,6.322940224,6.322890931,6.290237732,6.503833334,6.93127008,6.777751635,5.778938851,6.406536993,6.555503265,6.492596827,6.744755059,5.663544536,6.761958742,6.654537931,6.02545388,6.308312008,6.591831077,6.122248596,6.775756021,6.824140593,6.666335432,6.598994992,6.6898367,6.833317526,6.650713644,6.418263185,5.59718402,7.11195306,5.561124746,6.356561153,5.88682953,6.257391497,6.141585108,6.154315046,6.49792902,6.217823594,5.936868416
UCHL3,7.770075528,8.060891762,8.187439292,7.880473682,8.461908044,8.053758165,7.699393197,8.179420699,8.056480123,7.540640419,7.620028645,8.150729796,7.959187045,7.58462537,8.106218603,7.903848244,7.72939817,8.016373206,7.905712424,8.069887025,7.918871587,8.282028315,7.894999579,7.713845404,8.042033843,8.319538495,8.248528044,7.773392357,7.719373214,8.163762826,8.235215775,8.196595249,7.903598401,8.281321014,8.167445886,8.322740861,8.488729878,8.596868559,7.828533992,8.072827872,7.986315656,8.019268862,8.014336421,8.044249158,8.215748272,7.797078254,8.135034307,7.804622668,7.826743715,8.209173397,7.807431368,8.090121459,7.940446735,8.141789705
GPC5,5.618192069,5.74400723,4.774670917,5.812660569,4.751237702,5.716285915,4.95569467,5.315584052,6.279218038,5.387439653,6.258999142,5.6715467,5.222316801,5.422088268,5.605942413,5.819134617,5.383724422,5.70649872,5.237752889,5.717204994,5.800787007,5.402644192,5.250165295,5.145349257,5.833837687,5.492190551,5.463689606,4.853305373,5.396209918,4.732252966,4.954563551,5.231713143,5.158926034,5.819372751,5.3741476,5.287405293,5.499426294,4.829033577,5.415995294,5.933917391,6.054373594,5.598915033,5.018270556,6.03712738,5.997544524,4.944569535,5.131178849,5.338727334,5.678750638,6.265673581,5.076144947,5.638382255,4.993964833,5.326415601
RAP2A,7.040867468,7.059682614,7.191965027,6.434403084,7.332835022,6.984191841,7.193410036,6.75305411,6.478817421,6.637035182,6.657236867,7.081327661,6.893224562,6.71260852,7.032699007,6.959003545,7.538839172,6.665391165,7.228787499,7.176020773,7.255745948,7.174611448,6.935053145,6.164400918,6.689990095,7.294152336,7.217257105,7.276016142,6.229942061,7.330668971,7.490337324,6.879833725,7.24549169,7.07956313,6.981932238,7.347418315,7.687073744,6.957648813,7.331931461,7.816562831,6.974742038,6.887593102,6.71619147,6.619127367,6.58973977,6.669301143,7.233839788,6.408438757,6.642463422,7.272229599,7.25590282,7.011214994,7.176446459,6.968426794
CLYBL,8.140063715,8.347402787,7.792776921,8.08170696,8.159238444,7.888686073,7.845586296,8.17158475,7.959390513,8.236715264,7.683990587,8.298094457,8.129134478,7.680556897,7.951039689,8.264052594,8.003678677,8.043167118,8.122250437,7.978296329,8.217479826,8.208177428,8.258697365,7.951246981,8.51641915,8.086126399,8.399624601,7.87381604,7.855391467,8.116956293,8.283076997,7.984042882,8.083140352,8.229542556,8.169468559,8.0123905,8.003015668,7.242733658,7.739971828,8.19402576,8.168900561,8.498471122,7.95752639,7.993313995,8.315978532,8.104702713,7.931432278,8.178434595,7.820170961,7.991041461,7.851394867,8.167517895,7.499171337,7.976946528
ARHGEF7,7.196435617,7.144555078,6.920078434,7.261262866,6.52530452,7.345595363,7.051373974,7.014279907,7.187824219,7.166539306,7.298307706,7.587435626,7.39762858,7.608414442,7.428648584,7.277286067,7.577531205,7.559964666,7.101474506,7.606127524,7.369441484,7.489306081,7.191305057,7.103663632,7.475426561,7.409359654,6.971282717,7.470704508,7.558473843,7.509067664,7.087714553,7.151560815,7.322971779,7.37155465,7.368151066,7.462010686,7.330623531,7.055642027,7.606148525,7.654820945,7.31159184,7.268075853,7.325772979,6.650235958,7.340254912,6.907781123,6.920277793,7.202223846,7.322515664,7.32733384,7.084028167,7.113727608,7.373514583,7.311157075
SOX1,4.603704621,4.174595125,4.65878255,4.074401272,4.356819141,4.244535972,4.265612082,4.366156334,4.289897173,4.478855356,4.601484226,4.244454166,4.552713278,4.342993027,4.121754589,4.272770146,4.694869523,4.632810036,4.407313662,4.488293013,4.233388563,3.695815168,4.179372719,4.607300567,4.328438388,4.255124681,4.490190395,3.915515924,4.647238378,4.198294118,4.356819141,4.591963532,4.585437755,4.128360518,4.511070424,4.386577545,4.488840768,4.34340093,4.221501032,4.275604689,4.225371193,5.389189686,4.754302503,4.67816794,4.050316562,4.552585153,3.78236359,4.355246092,4.706866296,4.264374074,4.467165657,4.409761487,4.069340526,4.237141034
TFDP1,9.086529992,9.123471692,9.101595262,8.90381803,8.899895438,8.728331662,9.000315784,8.910691657,8.793588414,8.621833577,8.588551852,8.914403577,8.774652423,8.667692499,8.853087644,9.028466883,8.668304307,8.727469548,8.873592365,8.783640677,8.972344529,8.202037121,8.889931575,8.288265328,8.928966585,8.992948946,9.322713304,9.056624498,8.193393733,8.999425191,9.087776904,8.964163613,8.981615014,9.08708466,8.859832248,8.982945916,8.977241605,9.211871499,8.882322625,8.576704069,8.995527621,8.726529834,8.763050341,8.753575347,8.98413676,9.019645154,8.876082786,8.86328429,8.502163351,9.141814754,8.947361599,9.181941025,8.852828904,8.645639269
ZMYM5,5.743854646,6.112490096,5.261659141,6.494877699,5.601203594,5.753437491,5.771397511,5.919064739,6.03725174,5.617297723,5.861992786,6.247497794,5.884656466,5.906701108,6.584247144,6.121376159,5.732269232,5.857323443,5.971600025,5.587228537,6.280956713,6.015185295,6.284277076,6.11302432,6.418265106,6.195432984,5.920137313,6.154132064,5.638806324,6.57671769,6.191022787,5.910759261,5.968946057,6.190662831,6.145826681,6.078002633,6.202392391,6.003040307,6.269425365,6.174338911,5.847519703,5.81599534,5.959946567,5.580558602,6.07200774,5.625250946,6.338757489,6.316728563,5.903927678,5.935527671,6.029024319,6.26060756,6.127039645,6.109641578
GJA3,4.518773433,4.70911902,4.840689342,4.623702437,5.155184256,4.50984899,4.327632504,4.667871136,4.584862377,4.915623741,4.766503386,4.493342878,4.587366316,4.815730704,4.514177442,4.493086854,4.591887006,4.498317555,4.653986112,4.85640435,4.825708241,4.524968973,4.012083447,4.667841818,4.678683865,4.420409986,4.588752156,4.175459822,4.955505026,4.333397233,4.342024607,5.207861348,4.621065094,4.570715906,4.568467959,4.345997804,4.642541357,4.68795113,4.983752152,4.371783863,4.54010571,5.355217572,4.895820096,4.914284977,4.479733221,4.618095513,4.447056468,4.614871879,4.923329526,4.341188072,4.637089509,4.483556585,4.642204052,4.775753904
FLT1,6.823995072,6.407883814,5.728053662,6.105106759,6.427911914,6.283873195,7.683769165,6.456184405,6.927827002,6.28097403,5.797567366,7.232233167,6.791878391,6.757697699,7.534352235,7.445699064,7.831022957,7.180016555,7.182631534,7.339501913,7.22250473,5.604844113,7.1120185,6.039624798,7.439362194,7.501272673,6.769645436,7.17813595,6.447676163,6.355995581,6.797782037,6.197685908,7.471116141,7.241139214,6.881257105,7.106617141,6.414199874,7.790174546,7.090387703,7.53466225,7.252452469,6.322376671,7.071607707,6.408437002,6.41069656,7.039085736,6.992016026,6.518995999,7.057934119,7.172598382,7.256123322,6.979079377,7.492039636,7.017441254
SLC7A1,4.262006222,4.564174337,4.257577943,3.7606686,4.24127199,3.673983429,4.412863137,3.444328151,5.134183412,3.674466509,4.368941844,3.750059894,3.849105133,4.255943178,4.788197225,4.162982619,4.02798568,3.559885084,3.691596006,3.869931267,4.110811916,4.174520522,3.854526456,3.923792017,3.829339914,4.153755371,4.100593277,4.761837393,4.444479058,4.811456264,5.04184259,4.922974895,4.008065483,4.08474513,4.140406124,4.300603425,3.565243038,7.477185478,3.990872818,4.563133359,3.516910682,3.795530337,5.086804454,3.832924348,3.698209193,4.344547885,4.589988153,4.026847368,4.16385399,4.110811916,4.166840849,4.289657715,4.443832695,4.195561181
STARD13,5.752764101,5.833456804,5.485419615,6.083384661,5.582432397,5.72562557,5.473623837,5.704600588,6.144722554,5.607345448,5.331615173,5.66961055,5.713129786,6.717214027,5.676787854,5.640425245,5.945618217,6.188289132,5.521391696,5.672069069,5.932705742,6.268194933,5.922373059,5.770349787,6.646236013,5.706542762,5.767645754,6.360102077,6.084871487,5.825864165,5.843226297,5.463012902,5.605171154,5.584925322,5.749559374,5.708787752,5.632603586,6.051841439,6.463827473,6.047504929,5.864334609,5.832712242,5.918936375,5.287639861,6.147493551,5.606650862,5.712037301,5.454368388,6.655530413,5.506869779,5.709867785,5.454106041,5.859773475,5.59427264
SMAD9,5.0781463,5.041769968,4.693403037,4.67649965,5.376070409,4.699385356,5.609957912,5.052824885,4.90540714,5.084295508,5.194522825,5.223782749,4.92611083,4.942936717,5.061612266,5.016339441,5.316774793,5.426625124,5.244723844,5.184198518,5.31897568,4.272543834,5.215034359,4.316901221,4.872871954,5.017251368,4.984355877,5.232975419,5.365828066,6.100025583,5.244499309,5.153937784,5.349012046,5.158885783,5.264739694,5.254352809,4.944319689,4.84792743,4.710321656,5.144238311,4.617571623,4.972686167,5.185827765,5.191685017,4.504036833,5.571393333,4.782637843,5.032763059,5.181679306,5.074255294,5.526106856,4.916831742,5.27393689,5.042988089
ALG5,7.215483935,7.481018208,8.000331276,7.144610465,7.564266609,7.16052113,6.947347409,7.53076849,7.401152051,6.827035425,7.069727255,7.18455494,7.126468506,6.934250694,7.121578916,7.116050763,7.287053279,7.114933854,7.236546063,7.352509529,7.1937884,7.673612223,7.060190267,7.280637347,7.329637813,7.427127709,7.438506987,7.067381249,7.074395036,7.466101267,7.375729595,7.330841928,6.841949853,7.011287925,7.263359965,7.188673799,7.555194226,7.303330248,6.979816802,6.87525827,6.82712272,7.039239954,7.115990233,7.111711225,7.411689303,6.884469304,7.065627746,7.191176206,6.784941899,7.058460198,6.913434601,6.918078798,7.094379875,7.044277924
FOXO1,7.902248198,7.534579333,8.405819172,7.109511216,8.034303871,7.360440856,7.892024602,7.885637853,8.310772547,7.557083334,7.423655521,7.671698133,7.569440492,9.199551762,7.710120205,7.654639966,7.581158241,8.723511866,7.423147705,8.350473345,7.415448949,7.59148052,7.245609816,8.150012253,8.730018685,7.243586772,7.112176875,7.900909491,7.920582597,6.951815936,7.562447602,7.502248444,7.647163839,7.044261677,7.928864647,8.145937767,6.972259324,7.187171657,8.090524712,7.73955596,7.299210595,7.219874569,7.397486458,7.363153227,7.625759963,8.260189365,7.156169072,7.604357148,8.043905632,7.334919845,7.653773114,7.456519964,7.765104419,7.188751155
ELF1,8.263185275,8.436057784,7.984372523,8.083796781,7.966119298,7.843454616,8.372652387,7.95316877,8.594479501,7.995013746,7.817406537,8.338620465,8.025687421,8.133628189,8.423178424,8.279744735,8.126771473,8.374700955,8.302379586,8.187081713,8.074749058,7.517264531,8.355759133,7.80392347,8.638152284,8.195097745,8.154405555,8.262759724,7.718087603,8.240186414,8.234053647,7.74719269,8.433902499,8.394071403,8.243912496,8.34592196,8.166052821,8.140457306,8.642371119,8.449758464,8.340738509,7.87668152,8.273059488,7.195968213,7.954024062,8.019726369,8.226045649,7.41832636,8.19021113,8.317864544,8.323174667,8.040507992,8.202211152,8.076874529
TSC22D1,6.527283383,6.117219883,6.141073142,6.156696283,5.909162823,6.132547235,6.396957551,6.100700356,6.534509754,6.267455675,6.323055803,6.511141239,6.124248391,6.201612691,6.353193339,6.454362614,6.223163197,6.21958749,6.196932445,6.156352954,6.049379271,6.019828457,6.380137533,6.082920288,6.320268315,6.116238196,6.507424645,7.246346553,5.803261038,6.729892742,6.502036591,6.224297162,6.381038732,6.157976501,6.110657142,6.312479871,6.372251145,6.509474078,6.472444397,6.374350105,5.919447581,6.215016847,5.940543235,6.024600456,5.876734768,6.158385573,6.369772585,5.713185773,6.414226971,5.960884973,6.583015813,6.141542348,6.396181746,6.210752278
HTR2A,3.294485837,3.011676206,2.744868399,3.127042463,3.080968382,3.123970518,2.581839343,3.21688368,3.176967419,2.792521104,2.859848778,2.931840722,3.035445854,2.70253293,2.681256567,2.929068353,3.090690257,2.925879917,2.80953485,2.975946174,2.625112087,3.534283727,3.172779727,3.042033842,2.65867891,2.947585567,2.963785267,2.799954869,2.945287053,2.843592757,2.866818376,3.220478769,2.993328818,2.789291721,2.952206799,3.159403859,2.880842342,2.608799467,3.07944247,3.268498966,3.284001977,3.195376971,3.018554488,3.107492805,3.454544508,2.846088343,2.831010423,3.301378621,3.032665218,3.022538116,2.6954958,2.771500521,2.755581965,2.75511763
DIS3,6.795832685,7.021634161,6.77515736,6.689732389,6.874185018,6.717010498,6.858771575,6.801395503,7.16323642,6.69083877,6.45740624,6.754648796,6.864014784,6.582653052,6.788471607,6.815688468,6.990996955,6.728383328,6.756370469,6.732417963,6.919860401,6.629324837,7.020052544,6.206697535,6.961279233,6.856851373,6.884714108,7.102558839,6.064887508,6.964155634,7.016071142,6.292690354,6.712098649,6.986735588,6.83050629,7.139105506,6.89008519,7.544372767,6.827647863,7.038776531,6.901760178,6.675512349,6.236494317,6.356481562,7.376558068,6.41610628,6.631759032,6.549566407,6.497173546,6.811007557,6.44891785,6.654067508,6.49056316,6.7744574
